Wind Speed,Solar Irradiance,Previous Generation,Previous Load,Day Ahead Price,Hour,Generator 1,Generator 2,Generator 3,Generator 4,Generator 5,Generator 6
3.104106339557374,298.14114963259635,251.46427241074957,444.7888837202016,56.456115202045915,19,1,1,1,0,1,1
4.333245049342012,462.74870015903366,670.9698611143663,484.0288165829147,94.5428586049974,11,0,1,0,0,1,1
5.902992334809564,732.8928171702662,608.625712286265,665.2626576157458,144.17911650107288,5,0,1,1,0,0,1
2.7244646899646745,565.3166710329749,656.5727839793808,700.0113518589069,127.36157152409045,9,1,1,1,0,1,1
8.896652179981443,582.9856391667159,726.8419539537763,641.5916651089705,119.25988296491862,19,0,1,1,0,0,1
4.574097990596252,699.7947049763499,623.8553506006624,592.6109925668933,89.17460788211406,23,0,1,1,0,1,1
19.4653215439931,607.1976599846811,795.7886085185708,593.134737747688,132.85901347989093,8,0,0,0,0,0,1
5.059892292249896,414.72302436282064,674.6334973142652,757.4068623560742,114.40006239749994,1,0,1,1,0,1,1
6.958589771296762,458.38271794119277,509.144778382074,681.9229770324579,107.11746743947158,6,0,1,1,0,0,1
13.529437329761727,552.9696696629557,571.4746749424945,599.9081605541957,91.53771985400644,8,0,0,0,0,0,1
3.582042520018989,276.11097661341626,328.6450767899836,843.9949242861888,104.55118818543998,11,1,1,1,0,1,1
2.588105301272659,749.0021648471675,491.73714714334005,942.4962561494151,103.6475473360798,4,1,1,1,0,1,1
9.534971100438698,572.163482701871,554.2804312879931,463.13863246494947,78.75705064777218,0,0,0,0,0,0,1
9.964686744722915,518.6940669804922,665.55283314692,728.3765105315767,71.75250398818201,21,0,1,1,0,0,1
13.305490450277103,798.1241397578677,509.9566765749827,1113.4834411529578,65.09279119008829,14,0,1,1,0,0,1
11.561683998736257,469.9715891971576,450.4483183278683,692.0308311575292,67.0141066461922,7,0,0,0,0,0,1
10.181230927962867,454.39475071189577,373.49617163902485,667.3163954246414,89.35691373364845,0,0,0,0,0,0,1
5.450250389377923,378.8428089990089,528.4298977688018,641.639909015958,84.41945303013256,17,1,1,1,0,1,1
9.805440333026056,585.7667522314838,834.1022162841516,723.5272276236112,76.37798760192331,12,0,0,0,0,0,1
10.158250960840343,577.1125270828787,632.532844187644,763.2348749824824,74.15655575794503,0,0,0,0,0,0,1
5.318295190163018,333.4289498725233,712.7495294826215,463.28496887462256,103.7564007834895,4,0,1,0,0,0,1
22.46766148039381,455.57650572164994,491.9934920802901,646.0274557566757,136.32822341522916,17,0,0,1,0,0,1
11.256590826736943,335.0994328701918,411.1860287877338,309.5753203253886,94.67252956779653,15,0,0,0,0,0,1
4.386192862525918,323.7828865461274,453.4707043094319,618.6025075067749,92.71007599877693,9,0,1,1,0,1,1
13.342496555409028,67.52554206828825,588.3442669010835,514.5967109266891,66.95339921859892,3,0,0,0,0,0,1
14.62238877520445,442.27243657961117,360.7045387824892,700.8766368703226,88.30790564627877,0,0,0,0,0,0,1
10.877204200739945,74.44668347999715,479.2091500308275,401.5429209288461,130.71009021828107,22,0,0,0,0,0,1
7.314195832705934,384.2960784151222,529.6367176834448,573.1524034311358,126.12383310526917,7,0,1,0,0,0,1
5.16954038879354,346.8263385305979,441.4889632724039,794.9816375780919,124.03921232823006,4,1,1,1,0,0,1
8.136740047445286,762.973764316401,345.1580379210205,548.5500272833625,123.07606487659528,1,0,0,0,0,0,1
10.443074954179856,246.26629842258956,634.7584437851709,364.25963338731714,108.10197666694505,23,0,0,0,0,0,1
8.601456213683214,309.7034037963811,605.5045733861477,688.6299729693477,107.03621490448987,16,0,1,1,0,0,1
18.60538455427127,404.6189652021069,693.4835841156155,562.0206510361046,102.34250980054321,6,0,0,0,0,0,1
12.238139803187673,354.964087124306,466.7489100897069,622.1171845890656,82.49344159842457,16,0,0,0,0,0,1
4.7921827948751385,842.313699355469,691.1907291656966,540.5195620306112,97.51098195846528,5,0,1,0,0,0,1
4.071432525194022,215.3581567375951,783.5165033384262,946.1595116720043,101.467990511176,21,1,1,1,0,1,1
11.310980060523727,405.14887525353953,631.4657678684226,416.289089621973,113.99505809948155,14,0,0,0,0,0,1
7.418065875655078,583.0163122911016,526.8076446664007,1075.024341784141,98.00769461135478,4,1,1,1,0,0,1
12.834599688889595,720.2958357605016,617.4096779411093,591.4045203872972,158.15484142917254,14,0,0,0,0,0,1
11.252849621370059,404.9396110174492,521.0655132845308,677.5169864327203,58.70563408826264,17,0,1,1,0,0,1
8.158389779063043,20.475099874051864,501.08597307854984,563.7805373593275,117.63427099312099,17,0,1,0,0,0,1
4.829141028392318,462.4739446036238,681.9912467403991,557.5049660216819,93.7626888008284,20,0,1,1,0,1,1
2.8128322469145095,838.0071190451788,583.3139616255362,532.2755144851051,95.06438846379626,20,1,1,1,0,1,1
9.70170101057658,570.5468518576067,744.6114784140035,740.1886943065454,70.62272653067576,22,0,1,0,0,0,1
3.538642690989815,559.1044655899832,546.9092412907715,438.38004595594157,125.58029801746055,5,0,1,1,0,1,1
4.697838705918586,234.24550210575086,559.0590503195987,704.6162816364003,114.58524602963472,1,0,1,1,0,1,1
9.362106373696353,208.58210242783383,532.0186805722234,322.32608974222865,120.00912190411076,16,0,0,0,0,0,1
8.841135991444363,504.5104121585248,465.5779873575354,691.0293156712646,100.07736214456894,20,0,1,1,0,0,1
3.845756527465893,143.40526942964806,697.7309878339909,777.3713908898287,85.25315556079325,3,1,1,1,0,1,1
15.536306014562241,695.3405555906276,862.2853997536986,458.8221339038946,93.00315354366629,11,0,0,0,0,0,1
15.309523782511935,288.33843778340946,554.1327313720618,751.8113902578116,108.00396950166919,18,0,0,1,0,0,1
11.517551227937886,493.83567981712656,518.3404867589993,657.7078115936482,34.83271481240778,1,0,0,0,0,0,1
11.509579836099926,28.558270311439458,510.56118195514915,889.7639683036759,121.18798602726373,1,0,1,0,0,0,1
11.517630487743233,401.5495328891233,518.4320126879544,521.7190426533365,167.785784440492,13,0,0,0,0,0,1
14.552353851509995,203.53486321744924,797.9740423488962,1072.3978855584096,109.41005140860429,14,0,1,0,0,0,1
12.409886982276369,0.0,513.782337628813,300.0,86.57220127376678,19,0,0,0,0,0,1
5.0984508009497755,635.4605223340793,529.7679838932552,600.5744299045812,90.16294235962191,1,0,1,0,0,1,1
7.354677188226571,910.2898847728934,451.15748974188335,395.21454340656004,116.22627052802507,3,0,0,0,0,0,1
25.0,782.3683973359866,635.2378528635685,927.6581265274649,87.25134010054644,18,0,0,1,0,0,1
2.0223981610278976,670.4226724759512,591.9324525418816,610.7448509276245,121.0602581401753,8,1,1,1,0,1,1
6.297155656676839,396.46970801361357,463.5385469036928,624.2472383946076,89.77577848609268,6,0,1,1,0,0,1
15.582316100651457,701.4725571369565,492.86044832183046,716.4857147127819,146.4255039987301,12,0,0,0,0,0,1
5.314665180502463,805.963299643432,783.9520044642669,649.2792220509069,145.59788408066564,11,0,1,1,0,0,1
12.600047972001484,534.2054574178234,603.9249307522522,560.9357665397998,85.09490996177176,2,0,0,0,0,0,1
8.773694657129246,203.9099569219943,612.2022474536757,461.50291240564275,92.56928489783601,12,0,0,0,0,0,1
5.561154191829509,375.1539253521572,612.6784590031274,675.2770103500144,94.3289341436498,14,0,1,1,0,1,1
1.7226148943546116,925.6741220869841,767.3550465853411,706.8250449034217,94.73101022708781,13,1,1,1,0,1,1
9.545218269012494,481.3139579624584,474.5742765215148,754.3065854602594,66.57712864817971,23,0,1,0,0,0,1
5.025788879119162,0.0,552.4325375788254,936.9090275459783,62.38217947176943,8,1,1,1,0,1,1
7.947701552457319,132.76913408245161,579.7241752004987,323.9346643379012,132.49272714643868,12,0,0,0,0,0,1
11.453543144413297,393.88782421437963,393.45890096523306,639.8424203970943,127.69361042612502,22,0,0,0,0,0,1
13.90400193226072,758.9563096043921,490.0630180102388,828.7606753732141,127.17562142531814,21,0,0,1,0,0,1
6.284305182318547,431.719411898272,725.6009792737125,631.3216363341703,92.91864899179012,3,0,1,1,0,0,1
5.554365994325899,763.6079137433151,691.2256195596141,300.0,151.76035309969086,20,0,1,0,0,1,1
3.4948146254994543,368.4594116131277,712.4480250122438,456.34406377251184,94.32593069976298,7,0,1,1,0,1,1
14.284450000492058,8.926869441096699,529.3091732962318,699.2854774515979,120.88628521699222,2,0,0,0,0,0,1
25.0,377.10971035047885,544.1165711857396,693.8295942325011,53.34133956395048,1,0,0,0,0,0,1
15.145489540532267,586.2362503865712,385.43214059543607,750.8779547511531,88.10794005506449,18,0,0,1,0,0,1
17.013328984382078,565.4875873353283,711.8321450779572,532.8486584677723,90.3253683327855,22,0,0,0,0,0,1
5.343812418425661,186.22306268584111,731.5982722519316,688.9824852378947,93.03537385935155,7,1,1,1,0,0,1
11.068998663975954,412.2009495490587,730.070515984273,508.1205038155513,55.23503096012942,16,0,0,0,0,0,1
13.25504171598474,1000.0,792.4909504172688,688.9936990465536,116.11642783472772,12,0,0,0,0,0,1
0.33062006449292436,191.6827934257808,650.6530312187887,657.9818295655309,125.85830933910134,6,1,1,1,0,1,1
4.221625728184271,665.1808486159372,786.825820385603,526.8709969755644,72.68421832631253,8,0,1,1,0,0,1
20.221755563701706,0.0,575.9430469010546,883.7275446144031,60.579754510360125,11,0,0,0,0,0,1
3.029381317527532,715.9479561424155,387.95875619933395,394.1546074756419,71.93175125318233,13,0,1,0,0,1,1
18.497863329401223,276.9186524528883,703.2869612688141,628.7568525484209,109.86496007420543,13,0,0,0,0,0,1
3.014417945737856,600.5220645507351,383.5333048789565,523.5641653513535,77.10189935274937,14,0,1,1,0,1,1
4.363341086708779,177.11859955794966,620.4242459392038,925.1303053784411,90.97804251090872,2,1,1,1,0,1,1
11.183028488792514,572.7132000441768,714.6388562549107,739.7597011430628,62.79617765891915,14,0,1,0,0,0,1
8.90331141790046,272.83742606464045,638.9110555242237,552.6034436944416,154.3785921650439,18,0,1,0,0,0,1
6.67405949158688,321.2379542583437,873.3891684698731,608.0427066019441,97.19595884488349,23,0,1,0,0,0,1
19.793885160994787,610.4965015987576,364.08852070236264,929.1886060970794,129.4914598767989,19,0,0,1,0,0,1
3.5617168695742323,392.40363090074595,590.0567192956902,508.05865524049545,109.7950950271651,13,0,1,1,0,1,1
7.764489292895789,595.0953620540778,602.0946558303187,385.33277416541625,93.74359835104792,7,0,0,0,0,0,1
11.991601174133848,452.2896703391623,438.7076620581104,693.6510293695721,92.19013025332167,4,0,0,0,0,0,1
10.087508692560156,516.8734203118188,461.55206511308575,697.046055111173,73.24268970086644,18,0,1,1,0,0,1
5.675449183981079,611.2716178383504,498.584566700808,749.905186008479,81.48610547348824,3,0,1,1,0,0,1
5.809211499739476,412.4953863522148,468.0423247140885,750.8938641307928,64.76593005204487,13,0,1,1,0,0,1
13.78744984094137,250.98755349955647,587.0406419803359,915.6058476100699,61.49402084201165,15,0,1,0,0,0,1
14.150333131440277,366.9219335175525,527.6442119817408,392.27937644359463,157.59126252654056,19,0,0,0,0,0,1
10.241985655111169,798.784794958359,638.149006091481,469.5795208032,103.36737095245829,23,0,0,0,0,0,1
4.893055093430428,529.0432710191375,677.9316559443675,749.3305000919281,138.97151725112178,5,1,1,1,1,0,1
5.9280284006810104,288.7753866473816,669.8134751662667,484.15617474283397,71.17813228891934,22,0,1,0,0,0,1
8.424575760287945,600.3901520969297,550.7848505778293,431.5118040110955,57.45189222605767,5,0,0,0,0,0,1
9.161237388922912,617.0788962347846,634.1370755357367,929.8766828427906,65.66665367123447,2,0,1,1,0,0,1
11.72338825699778,629.9997689494526,724.215469941208,407.0086802503569,82.33784344730913,14,0,0,0,0,0,1
7.519767233402073,255.5406999071786,653.4677497532988,597.3091944334031,96.0949979547848,2,0,1,0,0,0,1
13.614159021129565,329.40225142852626,823.0773233332104,641.0948823152893,90.47190149468021,10,0,0,0,0,0,1
13.529383462848685,330.7926959032471,717.8614784120025,846.3704962944917,71.80427094540114,2,0,0,0,0,0,1
17.334585308137836,409.83802198345205,806.2088487178154,369.6795412576294,97.63145027953291,9,0,0,0,0,0,1
8.64356179319192,634.7297962859336,300.9188246483922,712.3212727259373,100.2615837361984,17,0,1,1,0,0,1
10.341851669342786,574.0462011827534,611.6011345368279,516.4434412609883,116.06829282654735,0,0,0,0,0,0,1
7.871167018784641,593.8042392892906,561.1280998857338,744.1416818888675,139.11296909037614,15,0,1,1,1,0,1
4.932017697312718,838.5047855928808,585.0024323622941,513.9788410959711,84.0831863147323,15,0,1,1,0,1,1
24.802080021871262,672.2227331229075,503.4048695875033,885.8459384278666,131.46441780903896,9,0,0,0,0,0,1
16.128500998874994,464.54959375097815,647.5439280461015,514.8544972360617,96.97812780283961,0,0,0,0,0,0,1
13.374750331937603,204.02870598687514,382.99722810991045,300.0,49.18043037746656,3,0,0,0,0,0,1
8.469496714159394,321.3632478822824,648.4124235445549,531.6726125388049,148.4981243118751,2,0,0,0,0,0,1
4.650970731591148,434.5737330804433,507.3946535783351,610.8049834146658,163.17609325699073,4,0,1,1,1,0,1
14.710440633203888,707.2824568340284,539.9536691855479,812.3530809743463,113.57289434154653,11,0,0,0,0,0,1
7.787710282726582,493.1670164734767,652.6202123478886,461.2377754152619,97.69354893257395,11,0,0,0,0,0,1
10.878128958001861,335.95101127788917,609.45332734396,464.20308093288867,86.8578481950651,12,0,0,0,0,0,1
5.913515931898835,316.77677856819355,726.4705093687744,794.0866855563477,81.08156091546775,23,0,1,1,0,0,1
9.878501379203934,482.60544776969346,483.6595792984813,443.7162323056691,131.3210375944255,11,0,0,0,0,0,1
6.1489309156920315,722.496890554275,590.3153217339448,623.1524837912464,94.48180285855481,15,0,1,1,0,0,1
6.300969500879374,897.7548264437793,706.6527740413381,626.2023224796482,145.21819391734306,12,0,1,0,0,0,1
9.80427226571014,448.5578504925831,643.3439692501678,682.6369304514443,96.04587245987497,4,0,1,0,0,0,1
2.982614591697423,488.8142048093505,651.0713104155355,537.52276844261,82.62959919729778,23,0,1,1,0,1,1
3.0891845200040287,196.51457346065428,732.965143005988,510.9508419988156,76.96098606464801,3,0,1,1,0,1,1
5.302705665932204,984.7981422748666,551.2509061356567,700.2341662628438,72.68851744116506,20,1,1,1,0,1,1
7.465839781186251,149.749290460979,525.9802947453275,515.6006220245322,110.42437479218138,14,0,1,0,0,0,1
13.845506870943048,792.9155779451376,669.1085324318803,446.0046214821238,56.165199354259656,11,0,0,0,0,0,1
7.724550805032378,408.6660117468823,582.0682216786693,834.1699981777529,70.4498754999124,18,1,1,1,0,0,1
8.436956619768734,350.15837653992025,734.6644281237259,723.2143072068774,134.7344787752321,20,0,1,1,0,0,1
7.11205815333366,222.49910702851832,644.3728124538068,915.1253593648009,66.36352067526566,18,1,1,1,0,0,1
10.33325414848666,1000.0,525.1979183651686,767.5951476825419,120.8811476597005,20,0,1,1,0,0,1
4.899420292620703,555.3729058195986,640.6060832173371,459.7784522552753,33.10964565497554,10,0,1,0,0,0,1
7.977522665174579,505.32010927601584,491.676040293296,664.4553860089993,138.50261126527255,20,0,1,1,0,0,1
10.809344625025444,721.6830898886355,713.6314162028468,497.6557617922631,56.893044829173604,5,0,0,0,0,0,1
9.758728112217534,337.29181859250923,432.3417232142218,402.2585604922574,68.70818769575723,8,0,0,0,0,0,1
8.599305192025303,500.46148880775144,746.6478329035422,582.9200910395025,115.41027733958975,0,0,0,0,0,0,1
8.662055030823048,514.0840717030302,638.5051813421493,797.2299312948682,103.11224402624146,11,0,1,0,0,0,1
11.409161752094152,371.9635669129667,580.2526836452791,691.2369066181261,121.84962308284422,13,0,0,0,0,0,1
25.0,799.9095197964784,691.6000981120652,441.36588031118436,56.652121122272746,5,0,0,0,0,0,1
5.118783023435433,445.33639712602394,661.3591972994826,577.6487637180895,86.39583771999384,0,0,1,0,0,1,1
25.0,111.71698665779263,759.6458022789673,628.570012198703,76.48765372368689,21,0,0,0,0,0,1
4.968081968105779,424.6256591197816,758.527408602416,396.6331319043733,61.6943360554273,1,0,1,0,0,1,1
1.5510654939699664,562.2946679284744,642.2748532999543,756.9758547872918,112.87692375561097,23,1,1,1,0,1,1
6.070258065782579,276.6266915280979,495.38751743501075,615.6897460611872,123.29154339820386,10,0,1,1,0,0,1
10.446686516842348,296.35130170739023,535.0189199464511,441.4107708601914,84.894013848784,2,0,0,0,0,0,1
22.571408197606143,363.43524046848984,591.4023737026022,432.92396093883985,140.6813389788851,9,0,0,0,0,0,1
4.646926258787154,805.3089150167401,729.8066033274113,815.0995917382417,71.42899337364972,5,1,1,1,0,0,1
11.370651551420323,378.2104943385735,545.233624639503,592.8780451781421,139.95401972411122,5,0,0,0,0,0,1
3.326553988728959,857.2792546377577,555.2471375483836,828.5528043434617,111.86717179274797,19,1,1,1,0,1,1
22.12747610871935,346.2623904629161,821.8020755120913,885.8233219854073,58.29298443574968,20,0,0,1,0,0,1
16.29948487145551,581.2535340641355,587.4841786346728,803.3672409283886,154.44572801248006,1,0,0,0,0,0,1
6.308924525756411,388.4393314450622,523.8321731680073,569.9852380073764,81.66567400426918,23,0,1,0,0,0,1
17.7433764581829,688.520792572618,693.1975234072977,300.0,131.15353218843353,9,0,0,0,0,0,1
7.948681364036935,220.43146135868017,593.2638860448499,696.9494456802242,99.36947365788897,22,0,1,0,0,0,1
16.7736225109368,685.7148698943079,433.24810038797216,963.7364554667822,106.23323673355495,5,0,0,0,0,0,1
8.560764035781313,528.467350077421,724.9096899368849,644.6914882739262,122.03620341476923,22,0,1,0,0,0,1
8.78119594322902,340.00204580563775,510.355281516087,351.5276721801279,120.37553553407011,16,0,0,0,0,0,1
6.390927401708125,458.44462882246233,605.2302718067491,548.7682255354823,84.73560310629618,13,0,1,0,0,0,1
12.219426022563432,883.4637352580437,591.8233063455173,622.4400087849792,110.94996787815785,4,0,0,0,0,0,1
9.17750967210159,534.4611262201959,627.6121408163835,485.3017148870304,108.69799546095506,22,0,0,0,0,0,1
11.513745165563314,324.3179960218403,337.0711112922403,300.0,101.40683599067737,16,0,0,0,0,0,1
2.7650621946108425,198.82667929297185,559.7880625440919,635.3223844677312,88.90050398510813,1,1,1,1,0,1,1
17.1026007181702,626.3510683577492,734.9804472138842,532.268563046356,101.34694499582744,8,0,0,0,0,0,1
19.47634892477013,548.9613117526713,751.8534623869984,915.9037491349873,154.0262223858758,11,0,0,0,0,0,1
9.152185168815587,673.7551737720559,481.0451542031615,665.1550231974194,86.14917943657528,18,0,1,1,0,0,1
24.46687697287825,134.44381507753945,710.4717891254179,720.4368345347588,131.19762259412627,21,0,0,1,0,0,1
21.385182349291203,206.93488677712503,508.62842946892994,632.1370784755911,76.41090728250607,6,0,0,0,0,0,1
12.369582462983784,786.7197998129748,555.056128873526,664.059995476078,68.5605601303177,8,0,0,0,0,0,1
17.86931724799177,582.8354116948351,561.3618760248899,402.1551067456785,193.29198035339,20,0,0,0,0,0,1
15.345215790432622,633.3502128093904,613.056445164649,493.9750542168066,111.2007259096773,15,0,0,0,0,0,1
2.2474517230370226,259.3282419730117,720.1639747549035,813.2922051979028,112.0254038386884,19,1,1,1,0,1,1
7.201526438426888,254.75320041777036,631.7501443234934,681.4192954595295,112.85683315502607,10,0,1,0,0,0,1
12.858910723164295,747.8146645480222,584.8641887611386,590.223962317623,137.21899119603765,11,0,0,0,0,0,1
20.186520052105234,759.5944136912872,716.0773479645859,722.9256862198811,107.23430043853261,14,0,0,0,0,0,1
3.162383157130187,227.92012824273655,503.68063317195424,725.879286476089,119.48665617671577,17,1,1,1,0,1,1
2.3684154266381174,180.15737603678872,590.733906783846,948.6341949416311,63.24295165230432,18,1,1,1,0,1,1
8.246343304035479,472.85175732188895,719.4937474053035,674.4599515828367,124.51770611733357,15,0,1,1,0,0,1
